id,genre,audio_path,lyric_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,tfidf_ai,tfidf_away,tfidf_ce,tfidf_che,tfidf_come,tfidf_dans,tfidf_des,tfidf_di,tfidf_don,tfidf_du,tfidf_el,tfidf_en,tfidf_es,tfidf_est,tfidf_et,tfidf_feel,tfidf_got,tfidf_il,tfidf_je,tfidf_just,tfidf_know,tfidf_la,tfidf_le,tfidf_les,tfidf_let,tfidf_life,tfidf_like,tfidf_ll,tfidf_love,tfidf_ma,tfidf_make,tfidf_mi,tfidf_ne,tfidf_non,tfidf_oh,tfidf_pas,tfidf_pour,tfidf_qu,tfidf_que,tfidf_qui,tfidf_se,tfidf_si,tfidf_te,tfidf_time,tfidf_tu,tfidf_une,tfidf_ve,tfidf_want,tfidf_yeah,tfidf_ça
162040,chillout,data/audio/162040.mp3,data/lyrics/162040.txt,-234.87776,125.728096,11.468673,13.003912,5.6834145,-3.4702535,-14.745941,-5.345163,-16.963013,-6.2925773,-6.963454,-3.3888812,-5.049982,0.0,0.2872717775803053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27005352264152865,0.0,0.0,0.8884381426002559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349972074041739,0.0,0.0,0.0,0.0,0.0,0.0
162043,folk,data/audio/162043.mp3,data/lyrics/162043.txt,-183.16846,121.7118,23.729713,33.721832,11.06049,7.7860355,-0.8667378,7.9925675,-1.4473941,2.5827758,-4.384424,-6.3918047,-8.039726,0.0,0.8385192816128877,0.0,0.0,0.0,0.0,0.0,0.0,0.30661889191954494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4322112201933943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12674277344438376,0.0,0.0,0.0
162044,chillout,data/audio/162044.mp3,data/lyrics/162044.txt,-219.3201,108.55406,-20.62212,38.184326,13.65302,-18.023718,-11.9699955,4.220171,-0.5706235,-11.933133,-4.5840516,-1.5293704,-9.527565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05323202711139915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056277059235857615,0.5029708034838067,0.0,0.0,0.0,0.06591087604295794,0.0,0.0,0.0,0.0,0.0,0.20801385824351973,0.0,0.0,0.0,0.44206358852131333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06601134108138064,0.7025865729477188,0.0,0.0
162371,ambient,data/audio/162371.mp3,data/lyrics/162371.txt,-320.6163,170.37701,-2.0860977,9.541393,1.9591287,-11.118917,-4.2689924,-3.272538,-6.448812,-10.72917,-14.104205,-10.950273,-6.654343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28171882966645023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5915250390200993,0.0,0.0,0.0,0.0,0.0,0.0,0.6576292033276897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37182853596008947,0.0,0.0
165149,alternative,data/audio/165149.mp3,data/lyrics/165149.txt,10.89448,82.03823,-12.419901,28.189505,-2.5958056,8.212324,-0.56411064,7.08614,-3.6719015,6.2935925,1.2389541,1.5004566,-2.355514,0.0,0.48728058833658916,0.0,0.0,0.0,0.0,0.0,0.0,0.3563649335821607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7972212129285884,0.0,0.0,0.0,0.0,0.0,0.0
165170,alternative,data/audio/165170.mp3,data/lyrics/165170.txt,-59.070312,98.93459,-18.704004,7.9403195,-8.579913,6.2950187,-12.367859,5.584942,-14.218884,1.212362,-2.939193,0.87724185,-5.5289187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11183242486253532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9458366085225831,0.11740727369705083,0.0,0.0,0.0,0.0,0.0,0.23940669490524347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14760279552039918,0.0,0.0
165194,pop,data/audio/165194.mp3,data/lyrics/165194.txt,-296.2944,77.74885,32.12579,16.490955,4.154063,5.0810037,5.951055,-0.9217453,-8.2791395,-4.042825,-11.727253,-3.539454,-11.702562,0.0,0.0,0.0,0.4007699010642884,0.0,0.0,0.0,0.39292218989680755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39252950524688357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.696862851799278,0.0,0.0,0.0,0.0,0.0,0.10069925105782707,0.0,0.18750480851654058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165239,alternative,data/audio/165239.mp3,data/lyrics/165239.txt,-79.76098,114.65644,16.346199,29.495865,6.1594863,11.224654,-3.765313,5.4813824,-2.1409416,1.87072,-2.744056,1.6973805,-3.8336492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318483558718681,0.0,0.44353646060527185,0.0,0.0,0.0,0.8752600750192423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1407523365523415,0.0,0.0,0.0
16553,pop,data/audio/16553.mp3,data/lyrics/16553.txt,-105.71151,63.276237,16.439087,28.524214,8.1689825,5.397726,3.4425695,0.32404414,6.8000927,6.7621603,-15.856629,-0.02965855,-10.071984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3951969291901644,0.23159335683442167,0.14588792801395817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.303742633383244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30376859412051793,0.0,0.0,0.0,0.0,0.0,0.0,0.7468880907875597,0.0,0.062620223431996,0.06447326667065836,0.1358151535062776,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16556,pop,data/audio/16556.mp3,data/lyrics/16556.txt,-220.89946,86.68456,11.975676,9.948295,12.940292,6.834152,14.156007,7.1695404,7.989486,9.105621,-8.428182,7.2097507,5.1924815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9757384797112697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14736480810295055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16191983369408716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16557,pop,data/audio/16557.mp3,data/lyrics/16557.txt,-142.76643,92.08862,22.04738,40.036358,6.1999784,5.8923135,8.703994,4.9969363,4.05002,3.5259953,-18.538881,-1.6897655,-6.4939647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33213728188513575,0.12164945872565486,0.4597848846811366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42545983699517204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5380333938847756,0.0,0.0,0.0,0.36214084581378747,0.0,0.19735582375693594,0.13546395457910942,0.0,0.0,0.06739653398817684,0.0,0.0,0.0,0.0,0.0
165788,electronic,data/audio/165788.mp3,data/lyrics/165788.txt,-161.08447,63.937077,-14.880373,18.341684,-18.946144,0.19480154,-8.897536,-3.0719078,-12.955585,-10.109181,-10.308836,-0.66824275,-6.6971984,0.0,0.0,0.0,0.0,0.0,0.0,0.3126766847648195,0.0,0.0,0.0,0.0,0.0,0.9498596163667986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165900,electronic,data/audio/165900.mp3,data/lyrics/165900.txt,-78.96587,57.51299,10.054806,32.48709,-0.0081284465,9.138363,0.09915397,10.904563,0.30319357,7.956007,3.0407436,3.2544541,0.34046087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376447442204809,0.0,0.0,0.5153801402887316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18092703909524646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166275,easylistening,data/audio/166275.mp3,data/lyrics/166275.txt,-192.99762,146.09346,4.998824,13.983208,6.5584064,-5.017175,-4.296216,2.9035695,-5.2265663,-5.2339544,-13.277587,-12.194409,-15.340074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166391,electropop,data/audio/166391.mp3,data/lyrics/166391.txt,-101.74678,97.57219,-16.181265,8.826108,-8.574683,5.9615774,8.069861,-12.105778,-11.668462,10.931393,-14.333543,6.04732,-3.3284607,0.0,0.0,0.051100046422007196,0.0,0.0,0.09606186128251223,0.17206738660058138,0.0,0.0,0.050569119824390475,0.0,0.059270855207868206,0.09956419448390705,0.1848007260395536,0.18330576994265968,0.0,0.0,0.06908514351916363,0.512147990273286,0.0,0.0,0.15547152033886885,0.22185720700198122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06553604865982274,0.023995274261311164,0.024168562762372926,0.07553542917061508,0.1960496245335237,0.047261481365427495,0.0427364497480041,0.022000548466203647,0.11586227988194929,0.0,0.6348561253061338,0.25249040521425614,0.0,0.0,0.0,0.0
166392,electronic,data/audio/166392.mp3,data/lyrics/166392.txt,-130.76642,121.09505,-18.85344,0.7010755,-18.641617,5.240253,3.4427814,-11.93907,-23.769691,-7.5333405,-12.205718,-10.63492,-10.164905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6184621959945592,0.5595641858735598,0.0,0.0,0.0,0.0,0.0,0.5143295338280184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053881433475218815,0.0,0.0,0.0,0.0,0.19223515748207073,0.0
166394,drumnbass,data/audio/166394.mp3,data/lyrics/166394.txt,-113.482,80.25969,-8.084139,-20.266018,-6.835667,-3.1164339,-8.234812,-6.1551404,-8.946294,-1.9242702,-11.677862,-5.862313,-12.3489275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0816308786366242,0.0,0.0,0.30164262647668527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499200627133104,0.0
166395,electronic,data/audio/166395.mp3,data/lyrics/166395.txt,-154.45319,115.01343,-0.649956,27.145927,-0.20332511,10.654385,-5.328546,4.785816,-4.6835527,2.664861,-11.149021,-2.3997726,-4.632647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15758570713544706,0.0,0.0,0.2585552547945496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9530560975749259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166398,electronic,data/audio/166398.mp3,data/lyrics/166398.txt,-258.47348,82.17999,34.93567,26.865917,8.025759,7.4960876,-7.5027957,-5.088154,-8.841707,-3.7914555,-2.4183102,-3.3585813,-6.733202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5342983239486975,0.0,0.33824135771816954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7746728890019207,0.0
166399,electronic,data/audio/166399.mp3,data/lyrics/166399.txt,-173.80473,122.642136,-33.452915,0.80311096,-3.0377884,-3.3051293,-12.169384,-4.8129115,-5.6687183,-9.536827,-10.170612,-6.630135,-6.7107863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07609876052703367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48908981677784247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09422402723126773,0.28706830392351795,0.0,0.0888204159425017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8098300346721297,0.0
166400,electronic,data/audio/166400.mp3,data/lyrics/166400.txt,-109.25873,92.21136,14.285823,1.7950146,-15.867112,5.163793,-0.26876575,2.6068897,-7.104818,-2.4096544,-4.304061,2.0760946,0.68820804,0.0,0.0,0.0,0.0,0.0,0.0,0.8921656359517479,0.0,0.0,0.0,0.0,0.0,0.45170839933170703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166421,rap,data/audio/166421.mp3,data/lyrics/166421.txt,-143.26874,69.3059,23.2872,38.882328,11.758535,17.07481,-5.905639,6.614914,-6.9472246,4.7686386,-4.0049257,-2.082767,-6.645265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.541444015758624,0.0,0.0,0.0,0.44912562644263065,0.44600189819656644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5533596084615766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166546,experimental,data/audio/166546.mp3,data/lyrics/166546.txt,-154.00804,78.432465,36.334034,26.141321,15.777262,14.131531,10.623249,22.93555,2.093507,9.044493,-6.473479,1.8201632,-1.5112523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222997324048625,0.0,0.0,0.18283372072549536,0.0,0.0,0.0,0.0,0.0,0.0,0.09255640224053362,0.10092601613639454,0.0,0.0,0.0,0.0,0.0,0.0,0.9232602135330561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2144585958091178,0.0,0.0,0.0
166578,alternative,data/audio/166578.mp3,data/lyrics/166578.txt,-0.95537007,64.068375,-18.481173,34.38916,3.5098057,9.946694,-3.4099813,9.065384,-4.2354393,6.2467628,2.7380667,2.4072216,-4.804451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19829423104025357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20817920281087146,0.0,0.0,0.0,0.2455241175538297,0.0,0.0,0.9257746621897782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166580,alternative,data/audio/166580.mp3,data/lyrics/166580.txt,-238.06573,53.36948,1.0134676,24.17093,4.486903,29.383574,4.245864,7.7180533,-1.6959878,8.743941,-0.036289085,2.3265743,-5.201076,0.0,0.24602333023446704,0.0,0.0,0.8496425884435512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2673360151001087,0.0,0.0,0.0,0.2508060726221245,0.0,0.28123631630576146,0.0,0.0,0.0,0.042690952096873826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786834913983125,0.0
166589,alternative,data/audio/166589.mp3,data/lyrics/166589.txt,-146.87827,122.87924,-10.835013,40.225494,4.3573623,12.280563,2.398835,2.249729,4.2173076,4.5054984,2.7813814,2.1796048,-5.7689886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16659,alternative,data/audio/16659.mp3,data/lyrics/16659.txt,-102.461205,122.669235,-31.075584,31.719288,12.28351,-2.2272246,1.623602,12.819979,5.467403,2.8000805,0.63458014,1.9533026,-2.4257536,0.0,0.4228515160768459,0.0,0.0,0.0,0.0,0.0,0.0,0.6184915059154886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3246616605317283,0.0,0.0,0.0,0.1914510830796853,0.0,0.1655054509461402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188584461463599,0.0,0.0,0.0,0.0,0.0,0.0
166592,blues,data/audio/166592.mp3,data/lyrics/166592.txt,-256.65543,124.771645,3.99986,26.82252,19.637354,11.521102,5.570441,-1.0466431,-8.379289,-4.421773,-3.9011276,-1.0559725,-5.3797145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186232858027581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13120064605798176,0.0,0.0,0.32372376728751606,0.0,0.0,0.0,0.0,0.12638019462734446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13471680724410348,0.0,0.0
166604,alternative,data/audio/166604.mp3,data/lyrics/166604.txt,-351.095,130.277,27.60056,39.460987,33.457165,12.974889,9.294975,-1.2970636,-6.3908033,-3.09392,-3.5961998,-1.7890007,-8.104905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05691526436412869,0.0,0.0,0.0,0.0,0.0,0.8800353643588426,0.0,0.0,0.06253670913110092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46731955894356986,0.0,0.0,0.0
167710,rock,data/audio/167710.mp3,data/lyrics/167710.txt,-165.58643,59.79675,5.0264874,34.326103,10.081227,7.146646,11.001842,7.0707765,5.6775913,1.4493228,2.186641,3.7579405,-0.51979715,0.0,0.0,0.0,0.0,0.34066175184036285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30294689099210576,0.0,0.0,0.0,0.0,0.3628487603851605,0.3088714677566904,0.0,0.0,0.0,0.7517392803120322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167762,rock,data/audio/167762.mp3,data/lyrics/167762.txt,-86.99371,76.20223,2.1582432,42.461483,17.901398,0.5565124,7.076537,6.5339437,-4.5267634,-1.7075137,-0.95010924,1.8075465,-2.1724725,0.0,0.3864829501801294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3602386481441529,0.0,0.0,0.0,0.29881650513746966,0.0,0.0,0.0,0.0,0.0,0.0,0.3025413532675258,0.3298993128800866,0.6566604257796157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167889,easylistening,data/audio/167889.mp3,data/lyrics/167889.txt,-254.53568,78.31793,-10.626916,34.300575,9.910479,17.38029,-15.407053,2.5857794,-0.05300081,8.39475,-1.7512391,-0.539861,-7.0298457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168351,alternative,data/audio/168351.mp3,data/lyrics/168351.txt,-242.39339,122.54161,31.339016,28.462084,12.010333,6.5718403,2.4784994,1.0201948,-12.496011,2.4124424,-8.843391,-1.2525741,-4.395562,0.0,0.0,0.0,0.5962321475655619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625685112422761,0.0,0.0,0.0,0.046935424283022165,0.10959816020988827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44431484099218677,0.0,0.0,0.0,0.0,0.0,0.06420513248233543,0.0,0.1195517438850275,0.6295996498296552,0.0,0.11895966266639076,0.0,0.0,0.0,0.0,0.0
16863,rock,data/audio/16863.mp3,data/lyrics/16863.txt,29.997877,79.01141,-25.970043,57.485912,1.1056373,17.717669,2.083176,12.4158745,-5.277097,3.6842785,0.62300175,1.4887975,-4.5859866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5349678058628632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34382597605983795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6968281025050717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3316982671585047,0.0,0.0,0.0
168640,alternative,data/audio/168640.mp3,data/lyrics/168640.txt,-188.96202,86.99787,38.732235,35.11817,15.77049,16.961842,3.516624,11.626907,3.526702,7.9782615,1.4652908,7.9300056,0.26800412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8573180829739322,0.0,0.0,0.0,0.42668513442163347,0.0,0.0,0.0,0.0,0.0,0.0,0.28800260531719896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168656,reggae,data/audio/168656.mp3,data/lyrics/168656.txt,-215.72177,117.81496,10.922617,26.493309,20.078405,3.860976,-3.576179,9.949811,0.46072474,-6.1798253,-4.314239,1.3692129,-3.3682857,0.0,0.0,0.0,0.0,0.08573891548137012,0.0,0.0,0.0,0.07262628817897276,0.0,0.0,0.0,0.0,0.0,0.0,0.09256311497142364,0.4667720963219896,0.0,0.0,0.0,0.15249342047819803,0.0,0.0,0.0,0.0,0.4566150885903056,0.3109513119747879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4503077320749062,0.4792815311240617,0.0,0.0
168698,ambient,data/audio/168698.mp3,data/lyrics/168698.txt,-142.7845,124.90964,33.890842,40.510212,14.190019,-2.1862295,-10.845331,-0.25817475,-7.1871514,-7.2548404,-5.966648,3.6596293,-1.6044761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650037716840328,0.0,0.0,0.0,0.5392036633338663,0.5354534304048787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168745,electronic,data/audio/168745.mp3,data/lyrics/168745.txt,-110.16573,126.82928,-14.036778,27.518238,-1.789858,6.5945926,10.28117,1.5906408,1.5093242,5.4561067,0.11300678,5.1506047,-3.9147046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168966,hiphop,data/audio/168966.mp3,data/lyrics/168966.txt,-135.00159,95.72083,19.724958,12.099465,-0.03378759,15.3840685,-0.22141637,7.6427007,-3.9942777,4.9813304,0.5579816,4.340333,-4.4109435,0.0,0.0,0.0,0.0,0.1948905769298149,0.0,0.0,0.0,0.24762698112060627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08665706385525282,0.0,0.0,0.0,0.0,0.0,0.35340708619656575,0.0,0.8629465057837269,0.0,0.10751640098230798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10980017135945781,0.0
168997,easylistening,data/audio/168997.mp3,data/lyrics/168997.txt,-280.90445,164.83824,-27.059362,-0.30108434,-5.726014,-2.1258276,-17.909126,-11.258675,-10.435986,-16.600134,-12.305188,-2.6283095,-8.319743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9313933897493653,0.0,0.3640142216056771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
